names	rpkm
AT4G24400	5.47581543744553e-12
AT1G09127	9.27435138980749e-14
AT2G35080	1.64606055080106e-14
AT2G32275	9.64433881227321e-14
AT1G67060	4.11290318122311e-12
AT3G57930	1.07181334739902e-11
AT2G16790	7.83776237769754e-14
AT4G33420	2.22470637632805e-14
AT2G35070	1.59346514462668e-13
AT5G06450	4.04629433831601e-12
AT5G10840	2.89627098202616e-11
AT3G30384	1.71442630347688e-11
AT2G31585	4.88823379029771e-12
AT5G07820	1.07325827404061e-13
AT3G60680	2.28120521020964e-12
AT5G13270	2.08052119894173e-12
AT1G06220	1.8138688692495e-11
AT3G24840	1.67916015261569e-12
AT5G25940	7.45738071196497e-12
AT5G27940	7.7836633444508e-13
AT2G26640	3.44148243507803e-12
AT1G11475	2.79926502190164e-11
AT3G63290	3.52065183826673e-12
AT1G21710	6.0238391683787e-12
AT4G29580	1.23922132197001e-13
AT5G14200	1.03425906350135e-12
AT3G08980	1.76715363776551e-12
AT5G44190	1.64518929001802e-12
AT5G39450	2.54867409894747e-12
AT2G21490	6.38990553905679e-14
AT3G54890	6.1442744363301e-11
AT2G34480	2.01161564916485e-10
AT1G32560	3.78525197642456e-14
AT2G32700	1.10321672541181e-11
AT3G44450	3.11535343076867e-14
AT1G22410	1.76208568816356e-11
AT1G45145	2.70433798830929e-12
AT4G07735	5.97268229503602e-12
AT2G30200	9.12979219275561e-12
AT1G48860	1.29099658566499e-11
AT5G42150	6.25374347003284e-12
AT1G11530	4.66615804299689e-13
AT3G05650	2.25467651404024e-13
AT2G38340	3.56975034626552e-13
AT2G21090	3.15613829345253e-12
AT4G22190	2.43559060428961e-11
AT5G65140	1.29146374291643e-11
AT1G26310	9.93499011894446e-15
AT5G51690	3.38000000650974e-12
AT1G73150	3.51746834708539e-12
AT1G75166	5.11944196717373e-12
AT2G29650	2.47190427422159e-12
AT5G06460	8.81357838119192e-12
AT2G36620	8.33315088114215e-11
AT3G26750	4.62964082260469e-12
AT3G45443	1.80393196220631e-12
AT1G58210	5.90255295301994e-12
AT1G49880	9.90404740894295e-13
AT5G19595	2.69597140243399e-11
AT3G19100	8.36971366872166e-12
AT3G15530	1.01021731249718e-11
AT3G08365	5.82379185782405e-11
AT4G37730	3.76115416341299e-12
AT2G31070	5.96558510192072e-12
AT5G46510	4.58832156842624e-12
AT4G29190	1.1574717437205e-11
AT5G58850	3.60151100525361e-13
AT1G64560	5.66604905221051e-13
AT3G16210	2.0388674501127e-13
AT1G77810	4.65138173750582e-12
AT2G46220	2.07081039987343e-12
AT3G54930	2.45877257763821e-12
AT3G44550	7.72533317727893e-15
AT4G14690	1.70766242903187e-12
AT3G15390	1.47463901395793e-12
AT3G47690	5.94184228318558e-12
AT1G16930	3.32364478894741e-13
AT4G28170	7.84384827194533e-13
AT2G01880	7.87463929080288e-14
AT5G57015	7.14798450287779e-12
AT5G40950	3.54187618831273e-11
AT5G45650	4.76018676513625e-12
AT1G64910	1.23552688020945e-13
AT3G33002	1.02292563989132e-13
AT3G01980	1.5728858321333e-11
AT3G11890	5.00549427381606e-12
AT1G69890	2.53449075883825e-12
AT1G77610	3.80876910856545e-11
AT1G05610	2.29096568176021e-13
AT2G07779	9.99661307626389e-14
AT3G03215	3.94954364941682e-11
AT5G07975	1.38954775272999e-12
AT5G56310	1.23900514404449e-12
AT4G34060	5.98394619375368e-15
AT5G03480	6.05724620280856e-14
AT2G08955	4.72786361592533e-14
AT1G09513	6.52286622595942e-12
AT5G12120	8.92928970684253e-12
AT3G04850	9.98135974731196e-13
AT2G05185	2.26801232616944e-12
AT1G79245	7.73162335709766e-12
AT3G23120	7.56418730374369e-14
AT1G09527	4.50214281349458e-12
AT1G31860	7.67397047919332e-12
AT1G53030	2.03750365917617e-12
AT5G64840	3.91169139550116e-12
AT5G07760	6.2716558170438e-15
AT1G06130	4.17232106252685e-12
AT5G16800	4.89952331124021e-12
AT5G37480	3.40600293982148e-12
AT4G05400	1.04118696446538e-11
AT1G06610	5.03648804640934e-13
AT5G19450	9.67394998672635e-12
AT5G40190	1.46717274159137e-11
AT4G15660	1.15855316083538e-13
AT1G65970	6.18374700771775e-12
AT3G15150	1.86404447436869e-12
AT1G09887	3.63839939138601e-13
AT5G51540	1.70472822237205e-12
AT5G10470	2.24451008641808e-12
AT5G20850	1.83145019869431e-12
AT5G03440	5.0977050281889e-12
AT1G17330	4.23064995898385e-12
AT1G32940	6.45408079173737e-13
AT5G08420	1.31621122028673e-11
AT2G19390	2.10723418707255e-12
AT2G38560	1.12225685316645e-11
AT2G30820	5.77598976651636e-13
AT3G57690	1.0270485427972e-12
AT1G11790	1.72127491128638e-12
AT5G15930	3.49265103196457e-12
AT1G27070	2.87090451625022e-12
AT3G21230	1.6053341141531e-13
AT3G62540	4.71379971782732e-12
AT4G19191	1.12628592157993e-12
AT3G06955	3.59036771625221e-13
AT1G11840	4.72177482826178e-11
AT3G51478	2.74457626748513e-13
AT4G31980	1.01745449004183e-12
AT4G01480	1.44978366553312e-12
AT1G22480	7.72094689868288e-14
AT2G47510	1.47979799994243e-11
AT4G39780	5.47564296266917e-12
AT3G53090	1.30264118015869e-12
AT1G66090	2.65660907942471e-14
AT3G21330	7.64014014028797e-13
AT3G58580	7.2069162665806e-12
AT4G17890	7.82569206481598e-12
AT1G04400	1.23685010466344e-11
AT3G17830	1.42579478115913e-12
AT2G07764	5.10742449776722e-13
AT1G05303	1.38937601280258e-13
AT5G61330	5.81918551308107e-12
AT2G30424	2.64787980534117e-14
AT5G41580	3.03558425166109e-12
AT5G36940	9.68364813420658e-13
AT1G51070	8.19254961319618e-12
AT2G46735	1.8684258493935e-12
AT1G28300	1.20514170602018e-14
AT5G39530	1.06020818737101e-12
AT2G23260	1.19916382057365e-13
AT1G25410	7.05500271092359e-14
AT1G73490	1.83019342047273e-11
AT5G65850	3.15679875766014e-12
AT4G38980	2.87461325960651e-12
AT3G01780	9.83176538411667e-12
AT4G10550	6.13991564816244e-13
AT1G11880	1.65787443965985e-12
AT1G07476	7.68277837587866e-14
AT4G01330	7.21034797937699e-12
AT5G59250	2.19434761688573e-12
AT5G59290	1.00344806427824e-11
AT1G68010	3.10642129855457e-12
AT2G43930	2.96627516843741e-13
AT3G01520	9.20325288229274e-12
AT2G19160	2.61739812306806e-12
AT1G61095	3.63718294224145e-14
AT1G52150	2.95759723576378e-12
AT1G72590	1.13890433210262e-13
AT3G13662	3.09057221029664e-13
AT1G51580	4.92317683357314e-12
AT3G16420	3.74700832844231e-13
AT4G03340	5.85628189331745e-13
AT3G51500	1.19142727979576e-11
AT1G26260	2.15799114427247e-12
AT3G60020	9.72190722095101e-14
AT4G03205	3.58002230148171e-12
AT2G07672	1.37462903465304e-13
AT3G12545	6.90718360650424e-14
AT1G14300	6.29703050186039e-12
AT1G50170	4.64653095666554e-12
AT3G44150	7.7276913783352e-12
AT1G32580	1.50185696302924e-11
AT2G36030	1.19735376197656e-11
AT5G14480	1.79901122838533e-12
AT2G41200	7.1474334710783e-13
AT3G10600	1.39183726348956e-13
AT3G03750	2.54533178936129e-12
AT5G37500	4.66304103695615e-13
AT5G62350	4.30270482446533e-11
AT1G67620	6.62754054551217e-12
AT2G02870	7.58335069129249e-12
AT5G22660	1.56411251929353e-12
AT5G54045	4.84148383633475e-14
AT2G17220	3.60780624335034e-12
AT1G05291	3.34526881311322e-14
AT4G39810	3.28913505071631e-13
AT1G11112	1.37646427236946e-12
AT2G20260	3.07513430845237e-11
AT5G51040	9.50707855951427e-12
AT1G51720	2.9508877441229e-12
AT3G27025	1.7286251345727e-13
AT1G67520	4.86225716467515e-14
AT1G72840	6.4657470602239e-13
AT1G65730	3.34475455195824e-12
AT3G55240	1.81585948593627e-14
AT2G01350	9.41666320291832e-12
AT5G01320	5.98394619375368e-14
AT4G16955	2.67569539708271e-12
AT5G40520	1.87819360782167e-12
AT3G10090	2.22022286845852e-11
AT1G08323	6.5932207152995e-13
AT1G70630	1.3067644660954e-12
AT4G31360	2.57131912145159e-11
AT3G52740	9.60347296984832e-13
AT2G23620	6.89077699461231e-14
AT5G53950	5.65023682229737e-12
AT5G63050	3.94677164393266e-12
AT4G01720	5.02842966553509e-13
AT1G11870	2.54885251409445e-12
AT5G18250	2.12792841223658e-12
AT5G24165	9.12129614294502e-12
AT3G26960	3.37932101178433e-13
AT1G60770	1.74738363219686e-11
AT3G06778	2.62254998866285e-13
AT5G64470	2.79084267199423e-12
AT2G15820	3.03347903248356e-12
AT1G73875	1.32918680841032e-12
AT2G36650	1.27506026491376e-13
AT3G29230	3.78513661636433e-12
AT1G79990	1.24396364952091e-11
AT4G27330	1.43519975992667e-13
AT1G04187	1.63591190680364e-12
AT1G01070	1.55029091828846e-13
AT5G38200	3.14334005733349e-13
AT5G50120	6.3433318835243e-14
AT5G22250	1.70067190916576e-12
AT3G53000	2.62395368242594e-12
AT5G43300	2.72344828645492e-14
AT5G50900	1.08548444920913e-11
AT1G76520	4.72741262734511e-13
AT4G05053	7.88319868133636e-13
AT1G47317	8.61347124326539e-14
AT3G63120	2.96214676777374e-12
AT3G27883	4.04341727569009e-14
AT1G73640	3.23996756799941e-13
AT3G24740	5.09985383961796e-12
AT3G47660	1.76503840029921e-14
AT2G26290	1.47830060881155e-14
AT4G28100	1.11154297643365e-11
AT1G05380	7.06763024828777e-12
AT1G68340	2.33240204722003e-12
AT5G15310	5.64400216873888e-13
AT1G59830	8.22136788158936e-12
AT5G38800	4.36316076747761e-13
AT4G05520	3.28292011530071e-12
AT5G67230	3.23227777155638e-12
AT1G54210	2.54610544644013e-12
AT2G35680	2.16493814532223e-11
AT1G12050	7.02027727923047e-12
AT5G63560	3.78453371229241e-13
AT2G17975	1.45263436375187e-12
AT5G64330	2.91717376945492e-13
AT4G16892	2.87942145382807e-13
AT1G18710	5.41638744348727e-14
AT3G18640	8.35491186166746e-12
AT2G19480	3.11775977272898e-11
AT5G49680	1.2196956716859e-13
AT5G03080	8.83093218494955e-12
AT1G14130	3.66701601581265e-12
AT4G33540	2.66384865393025e-12
AT1G04887	5.54475748228552e-14
AT1G29670	8.11545156033324e-12
AT2G21650	4.13688465032894e-11
AT2G27660	1.44415427854031e-14
AT4G35530	2.42602663643943e-12
AT5G66530	4.17871117600525e-12
AT5G60200	1.21510786913021e-11
AT3G17310	2.18677894048587e-12
AT1G78760	1.54591350510981e-13
AT5G58380	3.98874686937714e-12
AT2G16440	1.34783210892314e-11
AT1G18150	5.62412609394145e-12
AT2G39710	9.43313187639645e-13
AT3G48780	5.20119739083823e-12
AT1G79480	1.02988275747205e-12
AT1G49870	6.00885047849069e-12
AT1G53708	4.52153540326026e-14
AT1G44446	5.56852340196997e-12
AT2G40316	3.73260729902653e-12
AT2G08435	1.91374653229797e-11
AT5G27270	2.65255037110892e-12
AT3G27090	2.16009859676843e-11
AT1G11490	2.20979365838801e-14
AT4G14145	4.2348763825193e-12
AT4G29130	1.19194761351179e-11
AT1G17744	5.53520878055477e-12
AT3G14595	2.65386342199625e-12
AT5G33320	1.95845185996193e-11
AT3G06930	7.58105517787051e-12
AT2G29640	9.3724119660625e-13
AT3G53110	1.81748076684668e-11
AT3G27340	4.95883997304337e-12
AT5G59380	4.5587411802928e-12
AT2G28010	1.29215129257386e-12
AT4G19850	5.57887906679189e-13
AT5G66740	3.36682761813492e-13
AT5G60870	2.80873026322579e-12
AT2G07655	1.48347466094239e-12
AT5G48280	5.81133236124155e-14
AT2G17270	4.20677637739172e-12
AT4G13262	3.39856737902036e-14
AT1G30640	6.10483399564769e-13
AT1G77220	3.97838097385979e-12
AT2G38730	7.04835641708656e-12
AT5G55730	5.21503427062567e-11
AT5G60650	1.75748209696998e-13
AT2G30260	1.12539457037009e-11
AT2G45770	2.44667387644642e-12
AT4G13600	4.06576077211475e-13
AT1G79570	5.3313929533638e-12
AT5G08010	2.83159730971931e-12
AT1G80020	1.7845573757435e-11
AT3G55740	1.53526535550449e-12
AT5G59650	3.75779419006708e-13
AT3G48620	2.17023859235919e-13
AT5G38870	9.43824061299724e-12
AT2G40711	4.90450906970715e-13
AT1G77490	3.36083599779322e-12
AT2G46920	6.07610536507994e-12
AT5G09520	8.90975772337771e-14
AT3G12670	6.67244830181456e-12
AT1G66820	4.06730440072192e-12
AT3G26520	2.47956544970658e-11
AT1G26960	4.61131824953634e-12
AT2G14878	2.4409986865386e-11
AT2G21920	1.9732178294388e-12
AT3G19840	2.29074488513779e-12
AT2G42070	2.95143074255048e-12
AT1G73610	1.30769947215299e-12
AT2G46600	3.24554410426103e-11
AT3G17100	1.32380477292473e-11
AT5G09320	1.82041736617205e-14
AT1G65450	1.15890038299931e-11
AT2G08585	7.25254278682946e-13
AT5G59480	5.89671787032677e-12
AT3G29034	2.08167129357906e-13
AT4G29905	5.10742449776722e-14
AT2G35860	2.39496855910985e-11
AT2G15760	2.3412082166953e-13
AT5G16810	9.48188932300598e-13
AT2G04305	1.58049303093839e-12
AT4G17910	3.06628890269153e-12
AT1G05143	2.88453406294353e-12
AT3G28980	9.59838907732855e-14
AT1G05707	4.92891257357342e-13
AT1G69960	7.98293550675813e-12
AT5G19460	1.80642263960074e-12
AT2G05260	2.66486874586724e-12
AT5G42660	3.27379644514007e-12
AT2G43750	1.16950931919994e-11
AT5G10810	9.23114235595488e-12
AT5G03280	8.5802338525576e-12
AT3G04480	3.24224729068516e-12
AT5G09295	2.31393799032845e-13
AT1G07902	8.30896882288154e-13
AT1G30420	9.93204519657105e-13
AT1G28030	1.36325992233636e-13
AT2G26890	4.8422983577539e-12
AT3G44060	9.98285311332341e-14
AT5G48990	4.4182157207122e-12
AT1G06002	2.30944412072953e-12
AT1G80400	3.05338399945717e-12
AT1G57770	5.65897533304421e-13
AT3G62860	1.25293097978449e-12
AT2G35250	4.13348008507702e-12
AT4G17150	3.39134531625123e-12
AT1G06360	3.08477187077507e-12
AT1G69070	9.20712878611683e-12
AT5G55890	3.29661035764975e-14
AT3G03240	1.28461031143234e-13
AT5G06590	1.64691888346842e-12
AT2G26030	2.53873304742374e-12
AT1G57775	1.28146432699618e-11
AT3G59170	8.88792008189884e-13
AT5G59930	1.18894144046384e-13
AT5G28237	1.5514075047092e-13
AT4G27140	1.03312575310961e-13
AT5G42970	6.54372206128074e-12
AT1G80510	4.35081533490014e-12
AT5G23035	4.25007233254656e-12
AT3G43590	7.02166105058973e-12
AT3G55380	1.20275698292411e-11
AT5G33210	4.2745831749486e-13
AT2G20840	4.78315783514078e-12
AT3G19680	1.20934994974106e-12
AT2G18193	3.37851372057273e-13
AT1G63640	7.78281168997294e-12
AT1G69325	8.40874526009212e-13
AT1G05190	1.88104340070389e-11
AT4G03675	3.17766049938404e-12
AT1G12430	3.54200592976311e-12
AT1G68820	4.52646752509457e-12
AT2G04530	2.14250602609159e-12
AT2G31130	2.65569300732836e-12
AT3G30210	1.69531154437341e-14
AT3G04450	2.14300546677105e-13
AT3G12000	6.3618796375697e-13
AT2G20980	1.89690408895692e-12
AT3G10390	6.18482473322247e-12
AT1G34420	1.26755772563288e-13
AT5G63080	1.85377617437638e-12
AT1G81001	1.97244887507914e-12
AT3G56020	6.74234121407973e-11
AT3G54970	4.28328352775714e-12
AT5G15740	4.58949973229051e-12
AT5G51720	6.90372309367533e-13
AT1G06210	1.53617663867142e-11
AT5G52320	4.25749066097696e-13
AT2G44800	1.46642979514172e-13
AT2G08960	3.55516803275954e-13
AT1G74930	1.83266408449294e-12
AT2G19690	1.31709915870951e-12
AT1G05297	3.23774231554886e-12
AT3G50770	7.05652811691514e-13
AT3G01005	9.69591281661692e-12
AT4G28570	1.76184157490629e-12
AT2G19050	3.09540878652559e-14
AT3G18845	3.59036771625221e-13
AT5G02290	3.23370256366891e-12
AT1G10870	1.91996859490135e-12
AT3G11690	1.5896538289035e-11
AT1G22200	8.69870199319875e-12
AT3G13910	8.16932228804319e-13
AT2G32860	1.96226807002961e-14
AT3G30703	2.08526244589691e-14
AT2G07605	3.98491361913706e-13
AT5G51795	2.93757358602453e-12
AT5G11330	6.4353548671867e-12
AT1G66140	1.4270416502288e-13
AT1G28130	1.10669523705434e-13
AT4G21150	2.1334917838822e-11
AT1G34780	5.79078997708088e-12
AT4G26760	2.27886487810688e-11
AT1G48200	4.84117604969544e-12
AT1G78955	2.69791271162103e-13
AT4G14780	7.40055386411169e-14
AT2G37035	1.07767189481042e-11
AT4G16210	5.8816353088312e-12
AT1G28910	3.57519714843706e-12
AT3G09550	5.55495005118678e-14
AT1G11800	5.68219164210285e-12
AT4G20900	6.24860090766466e-14
AT3G15120	4.86451040580024e-12
AT3G59660	3.90755114891979e-12
AT5G52100	1.98829501988797e-12
AT3G05450	5.78122183087242e-14
AT3G17130	2.26882303511632e-12
AT1G33475	4.25904358286965e-13
AT3G09740	2.11323007978458e-11
AT2G05765	5.57887906679189e-12
AT3G24800	4.98233226096408e-12
AT2G16595	2.89073893186294e-13
AT5G62440	1.47317275357473e-11
AT1G45170	3.46615945901359e-12
AT5G03200	8.39215996372113e-12
AT1G04250	8.8798057718821e-12
AT1G27000	1.02146754506993e-11
AT3G52850	1.47352426222507e-11
AT5G66460	7.52311080708424e-12
AT4G08960	1.0191799403297e-11
AT3G15020	9.48498418692209e-12
AT5G26170	6.71531739521246e-13
AT3G17205	4.86425091265466e-12
AT1G53270	1.3878567388684e-13
AT2G34830	2.3342590237623e-14
AT3G19450	1.9899496985883e-12
AT3G03710	3.69867614669422e-12
AT5G49890	2.22862007043309e-12
AT3G22690	1.20696105813507e-12
AT3G29280	4.53904011624415e-12
AT5G63140	2.30164361272324e-11
AT3G01925	1.91866211291785e-12
AT2G34820	5.77891855524259e-14
AT1G73930	7.96189773056657e-12
AT2G32240	3.98276306773817e-12
AT1G18485	8.78140852798351e-13
AT1G29418	1.67532657519905e-12
AT1G06390	9.63117889576524e-12
AT1G31812	1.11136442977455e-10
AT1G66340	5.47875728053477e-12
AT4G32040	5.57887906679189e-12
AT1G06217	2.01926945340959e-12
AT1G34760	1.25290719417093e-13
AT2G35320	4.40674268892273e-12
AT4G22305	1.54720912785695e-13
AT5G01515	4.74022404367938e-13
AT1G20890	2.3823892919465e-12
AT4G06597	1.63546475307757e-13
AT1G66190	1.44243094407905e-13
AT1G20630	1.93592140980267e-11
AT5G23170	1.58959841903111e-12
AT4G19590	1.97461088598156e-12
AT1G53720	4.29354074044832e-12
AT4G32190	4.31783705332993e-12
AT1G55207	4.11297322504506e-13
AT5G48250	3.65080247725398e-12
AT1G26762	6.38428062220903e-14
AT5G24870	1.81313569670736e-12
AT3G04915	8.40062871061327e-13
AT1G73240	4.87774695183445e-12
AT2G39010	2.81514865351941e-12
AT3G58165	5.18038770487818e-13
AT4G08025	1.06104326485457e-11
AT3G49830	1.46642979514172e-13
AT1G12620	2.91372149280467e-12
AT3G61550	5.73080389852149e-12
AT5G39240	2.67951088183354e-12
AT1G74210	5.21785529771895e-12
AT4G12130	5.05442083059543e-12
AT5G66720	1.31584777235124e-11
AT2G21320	1.72479265812069e-12
AT5G50870	1.52790092813844e-11
AT3G04910	6.16632794392502e-12
AT3G56160	2.46074354069408e-12
AT2G22010	4.54425697285599e-12
AT4G04720	7.7453483001089e-12
AT1G02065	3.27890251329353e-12
AT2G30432	5.19585154877334e-13
AT1G17700	1.23763528785486e-13
AT3G46940	2.61989791037991e-11
AT2G34238	7.60756236380712e-13
AT5G50920	2.96039141298662e-11
AT3G11330	6.51411916975279e-12
AT3G56408	7.81978770443703e-13
AT4G09605	1.14273258195842e-13
AT5G65310	1.19319373459998e-11
AT1G04490	9.44956714896346e-14
AT1G09953	7.37047031181855e-14
AT2G36410	1.1296847296045e-11
AT2G21510	5.99746378096022e-13
AT3G02215	1.11432298026807e-11
AT3G52710	3.01134888915808e-12
AT1G55550	3.34858394436946e-13
AT5G60370	1.95319001983507e-12
AT4G09255	1.87265951707142e-13
AT4G23330	2.82822859583132e-12
AT4G21323	2.80058243432829e-13
AT5G45360	9.92581422546768e-12
AT5G03635	1.68006151713251e-11
AT2G43235	3.90286579543934e-12
AT5G46780	4.42228218709113e-13
AT2G34430	3.99415399854376e-11
AT4G10140	1.96467454746115e-12
AT3G42725	6.25938675503117e-13
AT3G06850	8.03925031337743e-12
AT5G08570	2.06673584645992e-11
AT5G28627	2.99197309687684e-14
AT2G37340	1.91327362590272e-11
AT5G41520	1.01127616357347e-10
AT3G52010	1.82408017777401e-14
AT5G06811	2.41064632403138e-12
AT5G22000	1.11701085932509e-11
AT3G59730	2.07571344786189e-14
AT5G61510	9.98883767214662e-12
AT3G14060	8.86336259814439e-13
AT1G35250	1.10221014997408e-13
AT5G52200	8.75419947596503e-12
AT1G02040	3.09408821963714e-14
AT3G01085	1.14105456054586e-14
AT4G16515	6.40872705758126e-12
AT1G34130	1.76072056447217e-11
AT2G22080	4.08506484595173e-11
AT5G56120	1.88624600705847e-11
AT1G49005	2.4191270136189e-14
AT1G77700	1.49146828335658e-12
AT4G34370	4.26824288411494e-12
AT5G36880	7.57181368374881e-12
AT5G14260	4.63165463049338e-12
AT3G54910	1.14998035731968e-11
AT1G66080	8.42333311253384e-12
AT3G46580	6.77435315253301e-12
AT5G24900	3.61182409702662e-14
AT1G71695	5.08319319507501e-11
AT4G03510	2.43532090978892e-12
AT3G53460	5.46520664944283e-11
AT1G30600	3.48157132572103e-12
AT4G04880	1.55904185578806e-12
AT3G21090	1.01840167741568e-11
AT5G17522	3.93479510012942e-12
AT3G18050	2.51514872765376e-12
AT5G47435	4.21186098803351e-12
AT2G04780	1.49807989670413e-11
AT1G15570	8.6386541045072e-12
AT3G01555	5.90947930778696e-12
AT4G03824	3.11803215254921e-14
AT4G24950	7.66653571546454e-14
AT2G03090	5.12733386832956e-11
AT5G51260	4.69375379704692e-12
AT5G56795	1.1506081186884e-12
AT3G02370	5.92127648699477e-13
AT3G46990	4.56770723593586e-12
AT2G34880	7.62783212750258e-15
AT5G05690	5.69866697618795e-12
AT3G29670	1.96132467191902e-13
AT1G71720	5.61881209590156e-12
AT5G59760	1.02533592650746e-13
AT1G24030	5.82014133584174e-13
AT1G06583	4.66401465390962e-13
AT3G50820	5.23745439930156e-12
AT2G21770	7.31622100670261e-13
AT1G52315	2.59447045208539e-13
AT3G28270	5.26819088631679e-14
AT5G55710	8.7073512707488e-12
AT2G31750	6.90141801083938e-13
AT3G21160	3.77286534336128e-12
AT2G24310	2.66091586888794e-12
AT3G58270	1.03805478819124e-12
AT4G32175	1.8733505353434e-12
AT1G62040	8.6349447378126e-12
AT1G15230	1.07964682360708e-11
AT5G56930	1.69088132735541e-12
AT5G15540	3.15793903238954e-12
AT1G34430	1.85888161136197e-11
AT3G62500	4.19676978623043e-13
AT4G13990	7.73309969654321e-13
AT1G12750	1.51489144372417e-12
AT2G22400	1.38339343053782e-11
AT1G08090	3.15465105995192e-13
AT2G22200	4.28194408078492e-13
AT1G05787	6.4181794573712e-14
AT1G20870	2.27638787991248e-12
AT4G12990	8.40458604465822e-13
AT1G79820	4.46162484520078e-12
AT4G29780	7.4444705430166e-12
AT5G56490	6.85041455576384e-12
AT5G02840	2.50387997744037e-12
AT3G24130	3.29473834722519e-13
AT2G08120	2.5056769704977e-12
AT2G05518	5.18038770487818e-14
AT3G48058	6.13137675215051e-12
AT4G30980	1.28944906978182e-12
AT5G37730	3.5762045299948e-14
AT2G21060	2.13650202371856e-10
AT3G03170	1.10304833259764e-12
AT2G24570	6.0152233416284e-12
AT5G06750	1.72552198358724e-12
AT4G28706	3.13959568142808e-12
AT1G31320	3.62852513573506e-12
AT3G18070	2.98765923247351e-13
AT2G37390	1.25745259945029e-12
AT2G16880	6.97967484039429e-12
AT3G24180	3.23989841476011e-12
AT5G05930	1.21517053116383e-12
AT2G08635	1.91483963327315e-11
AT5G23120	5.24491848597701e-12
AT3G62970	2.42311684457608e-12
AT2G34355	1.38503421276257e-12
AT1G28100	1.90510634798962e-12
AT4G29510	1.55172100819512e-11
AT4G20410	6.77536712546409e-12
AT5G23270	3.27576458303047e-14
AT5G24020	9.63945560274801e-12
AT5G37530	2.31136278617086e-12
AT1G74180	7.63808417870705e-13
AT2G28440	2.19982340453595e-12
AT5G54560	1.14610347453057e-13
AT4G23350	2.49696308779731e-12
AT1G15270	5.18672672450346e-11
AT1G71370	2.23936067934215e-13
AT1G73870	3.97399604757778e-14
AT3G10700	1.15922428152498e-12
AT3G13480	5.14099312157112e-12
AT4G31840	7.83186622480673e-11
AT1G19190	1.57117478050898e-13
AT2G19430	6.13809167338517e-12
AT3G18720	1.00659858248847e-13
AT1G51538	1.19409283318683e-12
AT1G09750	1.92872722564135e-11
AT3G02720	6.58860145744198e-12
AT5G38860	3.32476118767013e-12
AT3G50350	4.15510263828771e-13
AT5G45910	8.22341265040103e-12
AT5G49290	1.34835113053478e-13
AT5G10800	8.91353368444034e-13
AT3G11980	1.2565042943225e-14
AT5G24970	2.20180569915715e-12
AT4G38092	4.91301285559415e-13
AT4G19870	6.94305752473005e-12
AT4G33250	3.6145032433202e-11
AT4G39200	1.57740489986853e-10
AT1G01660	3.67441895209738e-13
AT2G18042	2.0693396538508e-12
AT5G60680	3.04898243897622e-11
AT3G42180	3.29511257920466e-14
AT3G01215	4.68393388316069e-12
AT1G59710	6.44626120018138e-12
AT1G61380	3.63533707189826e-12
AT4G19230	1.00655201519654e-12
AT2G40165	1.19111104163257e-12
AT2G36490	9.54392587020456e-12
AT2G18050	3.33813742610852e-12
AT3G51230	2.70281097645818e-12
AT5G50160	7.62187435268486e-12
AT3G25160	9.71953833517593e-13
AT2G24945	2.3328407820395e-12
AT3G09395	7.11033606551907e-13
AT3G45020	3.62070108405464e-12
AT1G19130	7.88319868133636e-12
AT5G02390	1.57108969116262e-13
AT2G46670	1.24187376486806e-13
AT2G23790	2.08078129010071e-11
AT4G33120	4.54419974112121e-13
AT1G05690	4.00769323205134e-13
AT1G33080	1.48922849832227e-13
AT3G48090	2.39349353859169e-12
AT3G12700	3.31868587343758e-12
AT5G57360	6.7756936433529e-12
AT5G07060	3.26854707468528e-13
AT3G11070	8.43118853035927e-12
AT2G13350	4.18979941469061e-14
AT1G77860	1.25151730575142e-13
AT1G07985	3.85363591223669e-14
AT4G33000	1.28884590990168e-12
AT3G17780	7.48434128326658e-12
AT3G01610	3.8581608540741e-12
AT4G07455	2.46685128803723e-12
AT5G45410	1.28582354950409e-11
AT1G28740	2.55371224888361e-12
AT1G22280	8.53956476818528e-12
AT4G31300	2.45129483823782e-11
AT1G16640	9.35228063193482e-13
AT1G69040	1.66342724468565e-11
AT4G29540	1.6505447239048e-12
AT3G01325	9.74804138014712e-14
AT3G49430	1.77184893049976e-11
AT1G71690	1.3592449667418e-11
AT3G10580	3.05756441265997e-14
AT4G22545	7.07948862054936e-13
AT2G22780	1.06923637098587e-11
AT5G48290	1.02533592650746e-12
AT1G79230	1.37004086362153e-11
AT2G41610	2.0108713826699e-13
AT1G23780	1.29551313305175e-11
AT3G61360	3.55323272082009e-12
AT2G45100	2.34944619494627e-12
AT2G43530	1.61645657028487e-10
AT2G04865	1.01739716314802e-11
AT3G09140	1.86728702029595e-14
AT1G64080	7.00190636578159e-12
AT2G28200	2.45977849763097e-12
AT4G22770	2.38439762854667e-12
AT5G26620	2.72651984467273e-13
AT5G19675	6.79925886265261e-12
AT4G39080	1.364302622432e-11
AT3G11720	8.33045290516436e-13
AT3G48250	4.45179920764859e-12
AT1G04010	1.44176232148202e-12
AT3G52240	6.04015138891088e-12
AT1G30757	2.70617268165278e-13
AT2G05315	3.73292643439751e-12
AT3G58850	2.58023156839125e-12
AT3G49020	6.8809703859862e-14
AT1G06740	2.31025253732906e-12
AT1G32375	5.3846323814146e-13
AT1G17745	7.09038235034547e-12
AT1G43790	5.56461083388449e-13
